Wall time,Step,Value
1739719719.7162566,1,0.0
1739719719.7175326,1,36.040000915527344
1739719719.7175326,1,36.040000915527344
1739719719.7196908,1,36.040000915527344
1739719719.721274,1,36.040000915527344
1739719719.7234626,1,36.040000915527344
1739719719.7294216,1,36.040000915527344
1739719719.7314403,1,36.040000915527344
1739719719.7314403,1,36.040000915527344
1739719719.7314403,1,36.040000915527344
1739719719.7314403,10,36.040000915527344
1739719719.7314403,10,64.4800033569336
1739719719.7314403,10,64.4800033569336
1739719719.7377925,10,64.4800033569336
1739719719.7403193,10,64.4800033569336
1739719719.7416177,10,64.4800033569336
1739719719.7416177,10,64.4800033569336
1739719719.7445388,10,64.4800033569336
1739719719.746549,10,64.4800033569336
1739719719.746549,10,64.4800033569336
1739719719.746549,10,64.4800033569336
1739719719.7504737,10,64.4800033569336
1739719719.752748,20,64.4800033569336
1739719719.7532248,20,68.30000305175781
1739719719.75777,20,68.30000305175781
1739719719.7628186,20,68.30000305175781
1739719719.7639613,20,68.30000305175781
1739719719.7639613,20,68.30000305175781
1739719719.7665641,20,68.30000305175781
1739719719.7665641,20,68.30000305175781
1739719719.7730298,30,68.30000305175781
1739719719.7746868,30,74.4000015258789
1739719719.7751508,30,74.4000015258789
1739719719.7778482,30,74.4000015258789
1739719719.7783577,30,74.4000015258789
1739719719.7783577,30,74.4000015258789
1739719719.783089,30,74.4000015258789
1739719719.7860873,30,74.4000015258789
1739719719.7860873,30,74.4000015258789
1739719719.788846,30,74.4000015258789
1739719719.788846,30,74.4000015258789
1739719719.7915974,40,73.80000305175781
1739719719.7952912,40,73.80000305175781
1739719719.7986104,40,73.80000305175781
1739719719.8000662,40,73.80000305175781
1739719719.800889,40,73.80000305175781
1739719719.802646,40,73.80000305175781
1739719719.803183,40,73.80000305175781
1739719719.803183,40,73.80000305175781
1739719719.8096895,40,73.80000305175781
1739719719.8096895,50,73.80000305175781
1739719719.8096895,50,76.66000366210938
1739719719.8096895,50,76.66000366210938
1739719719.8096895,50,76.66000366210938
1739719719.8170822,50,76.66000366210938
1739719719.8190954,50,76.66000366210938
1739719719.8201735,50,76.66000366210938
1739719719.8201735,50,76.66000366210938
1739719719.8226757,50,76.66000366210938
1739719719.8226757,50,76.66000366210938
1739719719.8271139,50,76.66000366210938
