Wall time,Step,Value
1739719719.7162566,1,2.3777899742126465
1739719719.7175326,1,2.3777899742126465
1739719719.7175326,1,2.3777899742126465
1739719719.721274,1,2.3777899742126465
1739719719.7228267,1,2.3777899742126465
1739719719.7246373,1,2.3777899742126465
1739719719.7314403,1,2.3777899742126465
1739719719.7314403,1,2.3777899742126465
1739719719.7314403,1,2.3777899742126465
1739719719.7314403,1,2.3777899742126465
1739719719.7314403,10,0.7955499887466431
1739719719.7314403,10,0.7955499887466431
1739719719.7377925,10,0.7955499887466431
1739719719.7398012,10,0.7955499887466431
1739719719.7403193,10,0.7955499887466431
1739719719.7416177,10,0.7955499887466431
1739719719.7445388,10,0.7955499887466431
1739719719.746549,10,0.7955499887466431
1739719719.746549,10,0.7955499887466431
1739719719.746549,10,0.7955499887466431
1739719719.746549,10,0.7955499887466431
1739719719.7504737,10,0.7955499887466431
1739719719.7532248,20,0.6420000195503235
1739719719.7532248,20,0.6420000195503235
1739719719.7589905,20,0.6420000195503235
1739719719.7639613,20,0.6420000195503235
1739719719.7639613,20,0.6420000195503235
1739719719.7665641,20,0.6420000195503235
1739719719.7665641,20,0.6420000195503235
1739719719.7702558,20,0.6420000195503235
1739719719.7730298,30,0.5297300219535828
1739719719.7751508,30,0.5297300219535828
1739719719.7767313,30,0.5297300219535828
1739719719.7783577,30,0.5297300219535828
1739719719.7783577,30,0.5297300219535828
1739719719.783089,30,0.5297300219535828
1739719719.7851055,30,0.5297300219535828
1739719719.7860873,30,0.5297300219535828
1739719719.788846,30,0.5297300219535828
1739719719.788846,30,0.5297300219535828
1739719719.7915974,30,0.5297300219535828
1739719719.7915974,40,0.5281699895858765
1739719719.7952912,40,0.5281699895858765
1739719719.7991388,40,0.5281699895858765
1739719719.800889,40,0.5281699895858765
1739719719.802184,40,0.5281699895858765
1739719719.803183,40,0.5281699895858765
1739719719.803183,40,0.5281699895858765
1739719719.803183,40,0.5281699895858765
1739719719.8096895,40,0.5281699895858765
1739719719.8096895,50,0.44968000054359436
1739719719.8096895,50,0.44968000054359436
1739719719.8096895,50,0.44968000054359436
1739719719.8096895,50,0.44968000054359436
1739719719.8170822,50,0.44968000054359436
1739719719.8201735,50,0.44968000054359436
1739719719.8201735,50,0.44968000054359436
1739719719.8226757,50,0.44968000054359436
1739719719.8226757,50,0.44968000054359436
1739719719.8253222,50,0.44968000054359436
1739719719.8271139,50,0.44968000054359436
1739719719.8303342,60,0.37334999442100525
1739719719.8303342,60,0.37334999442100525
1739719719.8333647,60,0.37334999442100525
1739719719.8358202,60,0.37334999442100525
1739719719.8366683,60,0.37334999442100525
1739719719.8366683,60,0.37334999442100525
1739719719.8366683,60,0.37334999442100525
1739719719.8412857,60,0.37334999442100525
1739719719.843665,60,0.37334999442100525
1739719719.843665,70,0.41887998580932617
1739719719.843665,70,0.41887998580932617
1739719719.843665,70,0.41887998580932617
1739719719.851714,70,0.41887998580932617
1739719719.851714,70,0.41887998580932617
1739719719.8534446,70,0.41887998580932617
1739719719.8566127,70,0.41887998580932617
1739719719.8573895,70,0.41887998580932617
1739719719.8573895,70,0.41887998580932617
1739719719.860019,70,0.41887998580932617
1739719719.8620522,70,0.41887998580932617
1739719719.8620522,80,0.4690200090408325
1739719719.8643942,80,0.4690200090408325
1739719719.8643942,80,0.4690200090408325
1739719719.8682396,80,0.4690200090408325
1739719719.869877,80,0.4690200090408325
1739719719.8712401,80,0.4690200090408325
1739719719.8712401,80,0.4690200090408325
1739719719.8739843,80,0.4690200090408325
1739719719.8752885,80,0.4690200090408325
1739719719.8752885,80,0.4690200090408325
1739719719.8784263,90,0.34567001461982727
1739719719.8784263,90,0.34567001461982727
1739719719.8784263,90,0.34567001461982727
1739719719.882037,90,0.34567001461982727
1739719719.882037,90,0.34567001461982727
1739719719.882037,90,0.34567001461982727
1739719719.8851283,90,0.34567001461982727
1739719719.8872166,90,0.34567001461982727
1739719719.8877668,90,0.34567001461982727
1739719719.8877668,90,0.34567001461982727
1739719719.8905632,90,0.34567001461982727
1739719719.8905632,90,0.34567001461982727
1739719719.8936734,100,0.6221100091934204
1739719719.8936734,100,0.6221100091934204
1739719719.8964992,100,0.6221100091934204
1739719719.8983455,100,0.6221100091934204
1739719719.8983455,100,0.6221100091934204
1739719719.8983455,100,0.6221100091934204
1739719719.8983455,100,0.6221100091934204
1739719719.8983455,100,0.6221100091934204
1739719719.904394,100,0.6221100091934204
1739719719.9073467,100,0.6221100091934204
1739719719.9103756,110,0.3320100009441376
1739719719.9103756,110,0.3320100009441376
1739719719.9127562,110,0.3320100009441376
1739719719.9127562,110,0.3320100009441376
1739719719.9186144,110,0.3320100009441376
1739719719.9209938,110,0.3320100009441376
1739719719.9209938,110,0.3320100009441376
1739719719.9237494,110,0.3320100009441376
1739719719.9246294,120,0.6792700290679932
1739719719.9246294,120,0.6792700290679932
1739719719.9246294,120,0.6792700290679932
1739719719.9305308,120,0.6792700290679932
1739719719.9305308,120,0.6792700290679932
1739719719.9305308,120,0.6792700290679932
1739719719.9305308,120,0.6792700290679932
1739719719.9373014,120,0.6792700290679932
1739719719.938817,120,0.6792700290679932
1739719719.9409654,120,0.6792700290679932
1739719719.9409654,130,0.333050012588501
1739719719.943578,130,0.333050012588501
1739719719.9445603,130,0.333050012588501
1739719719.945567,130,0.333050012588501
1739719719.945567,130,0.333050012588501
1739719719.945567,130,0.333050012588501
1739719719.953884,130,0.333050012588501
1739719719.953884,130,0.333050012588501
1739719719.9584153,130,0.333050012588501
1739719719.95886,140,0.33776000142097473
1739719719.95886,140,0.33776000142097473
1739719719.9647138,140,0.33776000142097473
1739719719.9650865,140,0.33776000142097473
1739719719.9650865,140,0.33776000142097473
1739719719.9650865,140,0.33776000142097473
1739719719.9711747,140,0.33776000142097473
1739719719.9711747,140,0.33776000142097473
1739719719.9744031,140,0.33776000142097473
1739719719.9760482,150,0.2678000032901764
1739719719.9785624,150,0.2678000032901764
1739719719.9785624,150,0.2678000032901764
1739719719.9785624,150,0.2678000032901764
1739719719.982595,150,0.2678000032901764
1739719719.9842267,150,0.2678000032901764
1739719719.9855182,150,0.2678000032901764
1739719719.9855182,150,0.2678000032901764
1739719719.98868,150,0.2678000032901764
1739719719.9906895,150,0.2678000032901764
1739719719.9906895,150,0.2678000032901764
1739719719.9958436,160,0.2781200110912323
1739719720.0008075,160,0.2781200110912323
1739719720.0012438,160,0.2781200110912323
1739719720.0012438,160,0.2781200110912323
1739719720.0012438,160,0.2781200110912323
1739719720.0068731,160,0.2781200110912323
1739719720.0075297,170,0.2575699985027313
1739719720.0075297,170,0.2575699985027313
1739719720.0075297,170,0.2575699985027313
1739719720.0129983,170,0.2575699985027313
1739719720.0139015,170,0.2575699985027313
1739719720.0187285,170,0.2575699985027313
1739719720.0207,170,0.2575699985027313
1739719720.0207,170,0.2575699985027313
1739719720.0232773,170,0.2575699985027313
1739719720.0232773,180,0.23485000431537628
1739719720.0232773,180,0.23485000431537628
1739719720.0268817,180,0.23485000431537628
1739719720.0275848,180,0.23485000431537628
1739719720.030587,180,0.23485000431537628
1739719720.0323145,180,0.23485000431537628
1739719720.0323145,180,0.23485000431537628
1739719720.0323145,180,0.23485000431537628
1739719720.0323145,180,0.23485000431537628
1739719720.0323145,180,0.23485000431537628
1739719720.040032,180,0.23485000431537628
1739719720.0413384,190,0.24358999729156494
1739719720.0413384,190,0.24358999729156494
1739719720.0463214,190,0.24358999729156494
1739719720.046652,190,0.24358999729156494
1739719720.0483987,190,0.24358999729156494
1739719720.0483987,190,0.24358999729156494
1739719720.0483987,190,0.24358999729156494
1739719720.053028,190,0.24358999729156494
1739719720.0564146,190,0.24358999729156494
1739719720.0577254,200,0.2687000036239624
1739719720.0577254,200,0.2687000036239624
1739719720.0577254,200,0.2687000036239624
1739719720.0644825,200,0.2687000036239624
1739719720.0644825,200,0.2687000036239624
1739719720.0644825,200,0.2687000036239624
1739719720.0644825,200,0.2687000036239624
1739719720.0644825,200,0.2687000036239624
1739719720.0708177,200,0.2687000036239624
1739719720.0712166,200,0.2687000036239624
1739719720.0739207,200,0.2687000036239624
1739719720.0753589,210,0.2165600061416626
1739719720.0753589,210,0.2165600061416626
1739719720.0753589,210,0.2165600061416626
1739719720.0784583,210,0.2165600061416626
1739719720.0784583,210,0.2165600061416626
1739719720.0819113,210,0.2165600061416626
1739719720.0819113,210,0.2165600061416626
1739719720.0856833,210,0.2165600061416626
