Wall time,Step,Value
1739719719.7162566,1,0.0
1739719719.7175326,1,0.7599999904632568
1739719719.7175326,1,0.7599999904632568
1739719719.7196908,1,0.7599999904632568
1739719719.721274,1,0.7599999904632568
1739719719.7242281,1,0.7599999904632568
1739719719.7314403,1,0.7599999904632568
1739719719.7314403,1,0.7599999904632568
1739719719.7314403,1,0.7599999904632568
1739719719.7314403,1,0.7599999904632568
1739719719.7314403,10,0.7599999904632568
1739719719.7314403,10,0.8799999952316284
1739719719.7377925,10,0.8799999952316284
1739719719.7377925,10,0.8799999952316284
1739719719.7403193,10,0.8799999952316284
1739719719.7416177,10,0.8799999952316284
1739719719.7416177,10,0.8799999952316284
1739719719.746549,10,0.8799999952316284
1739719719.746549,10,0.8799999952316284
1739719719.746549,10,0.8799999952316284
1739719719.746549,10,0.8799999952316284
1739719719.7504737,10,0.8799999952316284
1739719719.7532248,20,0.8799999952316284
1739719719.7532248,20,0.8899999856948853
1739719719.75777,20,0.8899999856948853
1739719719.7628186,20,0.8899999856948853
1739719719.7639613,20,0.8899999856948853
1739719719.7665641,20,0.8899999856948853
1739719719.7665641,20,0.8899999856948853
1739719719.7665641,20,0.8899999856948853
1739719719.7730298,30,0.8899999856948853
1739719719.7746868,30,0.9100000262260437
1739719719.7767313,30,0.9100000262260437
1739719719.7778482,30,0.9100000262260437
1739719719.7783577,30,0.9100000262260437
1739719719.783089,30,0.9100000262260437
1739719719.783089,30,0.9100000262260437
1739719719.7860873,30,0.9100000262260437
1739719719.7884543,30,0.9100000262260437
1739719719.788846,30,0.9100000262260437
1739719719.788846,30,0.9100000262260437
1739719719.7915974,40,0.9100000262260437
1739719719.7952912,40,0.9100000262260437
1739719719.7986104,40,0.9100000262260437
1739719719.8004873,40,0.9100000262260437
1739719719.800889,40,0.9100000262260437
1739719719.803183,40,0.9100000262260437
1739719719.803183,40,0.9100000262260437
1739719719.803183,40,0.9100000262260437
1739719719.8096895,40,0.9100000262260437
1739719719.8096895,50,0.9100000262260437
1739719719.8096895,50,0.9200000166893005
1739719719.8096895,50,0.9200000166893005
1739719719.8096895,50,0.9200000166893005
1739719719.8170822,50,0.9200000166893005
1739719719.8190954,50,0.9200000166893005
1739719719.8201735,50,0.9200000166893005
1739719719.822304,50,0.9200000166893005
1739719719.8226757,50,0.9200000166893005
1739719719.8226757,50,0.9200000166893005
1739719719.8271139,50,0.9200000166893005
1739719719.8271139,60,0.9200000166893005
1739719719.8303342,60,0.9300000071525574
1739719719.8303342,60,0.9300000071525574
1739719719.8341572,60,0.9300000071525574
1739719719.8366683,60,0.9300000071525574
1739719719.8366683,60,0.9300000071525574
1739719719.8366683,60,0.9300000071525574
1739719719.8412857,60,0.9300000071525574
1739719719.843665,60,0.9300000071525574
1739719719.843665,70,0.9300000071525574
1739719719.843665,70,0.9300000071525574
1739719719.843665,70,0.9300000071525574
1739719719.843665,70,0.9300000071525574
1739719719.851714,70,0.9300000071525574
1739719719.8534446,70,0.9300000071525574
1739719719.8534446,70,0.9300000071525574
1739719719.8573895,70,0.9300000071525574
1739719719.8573895,70,0.9300000071525574
1739719719.8573895,70,0.9300000071525574
1739719719.860019,70,0.9300000071525574
1739719719.8620522,80,0.9300000071525574
1739719719.8643942,80,0.9100000262260437
1739719719.8643942,80,0.9100000262260437
1739719719.8682396,80,0.9100000262260437
1739719719.8682396,80,0.9100000262260437
1739719719.8707082,80,0.9100000262260437
1739719719.8712401,80,0.9100000262260437
